google_maps_profile_id,review_id,review,rating,source_url
523308,493741,Spannende Mischung aus Restaurant und Musikbar. Ein schöner Abend mit wirklich ganz ausgezeichnetem Essen (und für Züricher Verhältnisse super Preis-Leistungsverhältnis).,5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNveG83bWp3RRAB!2m1!1s0x0:0x629fd51bfa1407e8!3m1!1s2@1:CIHM0ogKEICAgMCoxo7mjwE%7CCgwI-8__vwYQsMbfsgI%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnTUNveG83bWp3RRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnTUNveG83bWp3RRItChZDSUhNMG9nS0VJQ0FnTUNveG83bVR3EhNDZ3dJLThfX3Z3WVFzTWJmc2dJGi4KF0NJSE0wb2dLRUlDQWdNQ294bzdtendFEhNDZ3dJLThfX3Z3WVFzTWJmc2dJIhIJAAAAAAAAAAAR6AcU-hvVn2IqE0Nnd0ktOF9fdndZUXNNYmZzZ0k&wv=1&d=286732320,0ahUKEwiT28aAho-NAxWUClcBHVatBiMQoykIMSgN,1,0,0ahUKEwiT28aAho-NAxWUClcBHVatBiMQ0pMFCBooAg"
523308,493891,"Schon lange nicht mehr so gut gegessen. Die Menus waren super lecker, das Personal sehr freundlich und die Einrichtung toll.
Wir werden sicherlich wiederkommen!",5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNobjdlcHpRRRAB!2m1!1s0x0:0x629fd51bfa1407e8!3m1!1s2@1:CIHM0ogKEICAgIChn7epzQE%7CCgwI3vzpnwYQsPrn7wI%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUNobjdlcHpRRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnSUNobjdlcHpRRRItChZDSUhNMG9nS0VJQ0FnSUNobjdlcExREhNDZ3dJM3Z6cG53WVFzUHJuN3dJGi4KF0NJSE0wb2dLRUlDQWdJQ2huN2VwclFFEhNDZ3dJM3Z6cG53WVFzUHJuN3dJIhIJAAAAAAAAAAAR6AcU-hvVn2IqE0Nnd0kzdnpwbndZUXNQcm43d0k&wv=1&d=286732320,0ahUKEwj8m9WHho-NAxX0XF4EHaZ4LXUQoykIEigD,1,0,0ahUKEwj8m9WHho-NAxX0XF4EHaZ4LXUQ0pMFCAwoAg"
102658,2000004,Mauvaise expérience. .salle à manger laisse à désirer nappes sets pas repasseés  cuisine juste acceptable  1ere et dernière fois!!,2,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURRMWY2d1dnEAE!2m1!1s0x0:0xb54aa481bdbb4111!3m1!1s2@1:CIHM0ogKEICAgIDQ1f6wWg%7CCgwIpruL2QUQgP6-gQI%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURRMWY2d1dnEAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSURRMWY2d1dnEi4KF0NJSE0wb2dLRUlDQWdJRFExZjZ3MmdFEhNDZ3dJcHJ1TDJRVVFnUDYtZ1FJGi0KFkNJSE0wb2dLRUlDQWdJRFExZjZ3T2cSE0Nnd0lwcnVMMlFVUWdQNi1nUUkiEgkAAAAAAAAAABERQbu9gaRKtSoTQ2d3SXBydUwyUVVRZ1A2LWdRSQ&wv=1&d=286732320,0ahUKEwiBx_GikZGNAxW14ykDHS4kDq8QoykIBygB,1,1,0ahUKEwiBx_GikZGNAxW14ykDHS4kDq8Q0pMFCAUoAQ"
513594,3424569,Burgers too expensive,3,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR1LTczc09REAE!2m1!1s0x0:0xf01679ca0b0b6c31!3m1!1s2@1:CIHM0ogKEICAgIDu-73sOQ%7CCgsIuZy5mAYQkODyVQ%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUR1LTczc09REAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUR1LTczc09REi0KF0NJSE0wb2dLRUlDQWdJRHUtNzNzdVFFEhJDZ3NJdVp5NW1BWVFrT0R5VlEaLAoWQ0lITTBvZ0tFSUNBZ0lEdS03M3NlURISQ2dzSXVaeTVtQVlRa09EeVZRIhIJAAAAAAAAAAARMWwLC8p5FvAqEkNnc0l1Wnk1bUFZUWtPRHlWUQ&wv=1&d=286732320,0ahUKEwiBiuXv0ZGNAxVj5SkDHad5DAsQoykIICgB,1,2,0ahUKEwiBiuXv0ZGNAxVj5SkDHad5DAsQ0pMFCB4oBg"
513594,3424761,Need to improve service level,3,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM0MGZEbXRnRRAB!2m1!1s0x0:0xf01679ca0b0b6c31!3m1!1s2@1:CIHM0ogKEICAgIC40fDmtgE%7CCgsIpPLq5wUQkNr4Kg%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUM0MGZEbXRnRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnSUM0MGZEbXRnRRIsChZDSUhNMG9nS0VJQ0FnSUM0MGZEbWRnEhJDZ3NJcFBMcTV3VVFrTnI0S2caLQoXQ0lITTBvZ0tFSUNBZ0lDNDBmRG05Z0USEkNnc0lwUExxNXdVUWtOcjRLZyISCQAAAAAAAAAAETFsCwvKeRbwKhJDZ3NJcFBMcTV3VVFrTnI0S2c&wv=1&d=286732320,0ahUKEwjY45H-0ZGNAxVuxCkDHVFNGQEQoykIHCgB,1,0,0ahUKEwjY45H-0ZGNAxVuxCkDHVFNGQEQ0pMFCBooCA"
409079,2596148,"Immer wieder ein Erlebnis. Super Essen, nette Bedienung.",5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURfcEtHTGFBEAE!2m1!1s0x0:0x15e84c3bdf38dd6d!3m1!1s2@1:CIHM0ogKEICAgID_pKGLaA%7CCgwI9tK_vAYQ6M2vpQM%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURfcEtHTGFBEAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSURfcEtHTGFBEi4KF0NJSE0wb2dLRUlDQWdJRF9wS0dMNkFFEhNDZ3dJOXRLX3ZBWVE2TTJ2cFFNGi0KFkNJSE0wb2dLRUlDQWdJRF9wS0dMR0ESE0Nnd0k5dEtfdkFZUTZNMnZwUU0iEgkAAAAAAAAAABFt3TjfO0zoFSoTQ2d3STl0S192QVlRNk0ydnBRTQ&wv=1&d=286732320,0ahUKEwjqiOWgq5GNAxXkcUwIHYKFHUwQoykITSgI,1,0,0ahUKEwjqiOWgq5GNAxXkcUwIHYKFHUwQ0pMFCEAoBQ"
409079,2596340,Sehr tolles Restaurant mit viel Charme. Sehr gutes essen.,5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNEOGFfWG93RRAB!2m1!1s0x0:0x15e84c3bdf38dd6d!3m1!1s2@1:CIHM0ogKEICAgICD8a_XowE%7CCgsIv_2bsAYQsL_tQg%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUNEOGFfWG93RRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnSUNEOGFfWG93RRIsChZDSUhNMG9nS0VJQ0FnSUNEOGFfWFl3EhJDZ3NJdl8yYnNBWVFzTF90UWcaLQoXQ0lITTBvZ0tFSUNBZ0lDRDhhX1g0d0USEkNnc0l2XzJic0FZUXNMX3RRZyISCQAAAAAAAAAAEW3dON87TOgVKhJDZ3NJdl8yYnNBWVFzTF90UWc&wv=1&d=286732320,0ahUKEwiW6e2vq5GNAxXHMVcBHayjMXkQoykIUigG,1,0,0ahUKEwiW6e2vq5GNAxXHMVcBHayjMXkQ0pMFCEkoBw"
409079,2596542,Tolles Essen. Tolles Ambiente! Nette Bedienung!,5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURKOWNYdlJnEAE!2m1!1s0x0:0x15e84c3bdf38dd6d!3m1!1s2@1:CIHM0ogKEICAgIDJ9cXvRg%7CCgwI3OHqpQYQ6I67rgE%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURKOWNYdlJnEAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSURKOWNYdlJnEi4KF0NJSE0wb2dLRUlDQWdJREo5Y1h2eGdFEhNDZ3dJM09IcXBRWVE2STY3cmdFGi0KFkNJSE0wb2dLRUlDQWdJREo5Y1h2SmcSE0Nnd0kzT0hxcFFZUTZJNjdyZ0UiEgkAAAAAAAAAABFt3TjfO0zoFSoTQ2d3STNPSHFwUVlRNkk2N3JnRQ&wv=1&d=286732320,0ahUKEwjE7u68q5GNAxVswikDHb_ZO7IQoykIaSgE,1,0,0ahUKEwjE7u68q5GNAxVswikDHb_ZO7IQ0pMFCGQoCQ"
409079,2596728,"Cooles Restaurant mit einer grossen Essens- und Getränkeauswahl. Hier findet man vieles, das man sonst nirgends findet. Die Deko ist auch interessant und es gibt jede Menge zu entdecken. Leider ist es am Wochenende pure Massenabfertigung und eine Reservierung zu tätigen ist gar nicht so einfach.",4,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCOXJpS2Z3EAE!2m1!1s0x0:0x15e84c3bdf38dd6d!3m1!1s2@1:CIHM0ogKEICAgICB9riKfw%7CCgwIgeKfnQYQ0Pyh1QE%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNCOXJpS2Z3EAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUNCOXJpS2Z3Ei4KF0NJSE0wb2dLRUlDQWdJQ0I5cmlLX3dFEhNDZ3dJZ2VLZm5RWVEwUHloMVFFGisKFENJSE0wb2dLRUlDQWdJQ0I5cmhLEhNDZ3dJZ2VLZm5RWVEwUHloMVFFIhIJAAAAAAAAAAARbd043ztM6BUqE0Nnd0lnZUtmblFZUTBQeWgxUUU&wv=1&d=286732320,0ahUKEwiLv_HGq5GNAxXwlIoHHZOkGb8QoykIISgD,1,2,0ahUKEwiLv_HGq5GNAxXwlIoHHZOkGb8Q0pMFCBsoBQ"
409079,2596903,Dort gibt es so ziemlich alle Bier 🍺 Sorten die man sich vorstellen kann. Wer auf American Food steht ist dort gut aufgehoben. (Essen super). Tisch Reservierung ist zu empfehlen.,4,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQyaHRHcE53EAE!2m1!1s0x0:0x15e84c3bdf38dd6d!3m1!1s2@1:CIHM0ogKEICAgID2htGpNw%7CCgwI0_78kwYQ4OHvnQE%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUQyaHRHcE53EAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUQyaHRHcE53Ei0KFkNJSE0wb2dLRUlDQWdJRDIxcUwxZVESE0Nnd0kwXzc4a3dZUTRPSHZuUUUaLgoXQ0lITTBvZ0tFSUNBZ0lEMmh0R3B0d0USE0Nnd0lfTGYza3dZUXFLdm5yZ0kiEgkAAAAAAAAAABFt3TjfO0zoFSoTQ2d3STBfNzhrd1lRNE9Idm5RRQ&wv=1&d=286732320,0ahUKEwi8yKnQq5GNAxVMxSkDHX40IqsQoykIBCgB,1,0,0ahUKEwi8yKnQq5GNAxVMxSkDHX40IqsQ0pMFCAIoAA"
409079,2597091,"Great food, valuable prices! We'll visit you again 😎🤟",5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM2NE12bUh3EAE!2m1!1s0x0:0x15e84c3bdf38dd6d!3m1!1s2@1:CIHM0ogKEICAgIC64MvmHw%7CCgsIjNKliQYQ8JXHdg%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUM2NE12bUh3EAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUM2NE12bUh3Ei0KF0NJSE0wb2dLRUlDQWdJQzY0TXZtbndFEhJDZ3NJak5LbGlRWVE4SlhIZGcaLAoWQ0lITTBvZ0tFSUNBZ0lDNjRNdm1YdxISQ2dzSWpOS2xpUVlROEpYSGRnIhIJAAAAAAAAAAARbd043ztM6BUqEkNnc0lqTktsaVFZUThKWEhkZw&wv=1&d=286732320,0ahUKEwialbPaq5GNAxWZkooHHd6RJ2EQoykIHigC,1,0,0ahUKEwialbPaq5GNAxWZkooHHd6RJ2EQ0pMFCBooCA"
409079,2597303,Wie emmer ...absolute Burger Hammer.dezue no fröndlichs Personal cooli atmosphäre..eifach e geile schoppe,5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNVdmJfemJ3EAE!2m1!1s0x0:0x15e84c3bdf38dd6d!3m1!1s2@1:CIHM0ogKEICAgICUvb_zbw%7CCgsI7ofO-wUQoJrRKw%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNVdmJfemJ3EAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUNVdmJfemJ3Ei0KF0NJSE0wb2dLRUlDQWdJREN3WXpqbWdFEhJDZ3NJN29mTy13VVFvSnJSS3caLQoXQ0lITTBvZ0tFSUNBZ0lDVXZiX3o3d0USEkNnc0lucldRNmdVUXFPN0RBUSISCQAAAAAAAAAAEW3dON87TOgVKhJDZ3NJN29mTy13VVFvSnJSS3c&wv=1&d=286732320,0ahUKEwiPov_hq5GNAxVLC1cBHQSHNYMQoykIBCgB,1,0,0ahUKEwiPov_hq5GNAxVLC1cBHQSHNYMQ0pMFCAIoAA"
409079,2597525,"Cooles Restaurant, fein gegessen, gibt viel zu entdecken.",5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURNMDhtemJnEAE!2m1!1s0x0:0x15e84c3bdf38dd6d!3m1!1s2@1:CIHM0ogKEICAgIDM08mzbg%7CCgsI7bfm8AUQyOiTIw%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURNMDhtemJnEAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSURNMDhtemJnEi0KF0NJSE0wb2dLRUlDQWdJRE0wOG16N2dFEhJDZ3NJN2JmbThBVVF5T2lUSXcaLAoWQ0lITTBvZ0tFSUNBZ0lETTA4bXpIZxISQ2dzSTdiZm04QVVReU9pVEl3IhIJAAAAAAAAAAARbd043ztM6BUqEkNnc0k3YmZtOEFVUXlPaVRJdw&wv=1&d=286732320,0ahUKEwjkwNHzq5GNAxWZSEwIHV-GPU4QoykICigB,1,0,0ahUKEwjkwNHzq5GNAxWZSEwIHV-GPU4Q0pMFCAgoAg"
409079,2597785,Es hat sich nichts geändert. Immer noch das gleich gute Essen wie früher zu einem absolut vernünftigen Preis. Für die Bedienung gilt das selbe. War rund um zufrieden 😃 Für mich immer wieder einen Ausflug wert.,5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURBX1kzQmRREAE!2m1!1s0x0:0x15e84c3bdf38dd6d!3m1!1s2@1:CIHM0ogKEICAgIDA_Y3BdQ%7CCgsIqbC75wUQ6IqmcA%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURBX1kzQmRREAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSURBX1kzQmRREi0KF0NJSE0wb2dLRUlDQWdJQzRnTkwta2dFEhJDZ3NJcWJDNzV3VVE2SXFtY0EaLgoXQ0lITTBvZ0tFSUNBZ0lEQV9ZM0I5UUUSE0Nnd0lxTEM3NXdVUS1QcnU3UUUiEgkAAAAAAAAAABFt3TjfO0zoFSoSQ2dzSXFiQzc1d1VRNklxbWNB&wv=1&d=286732320,0ahUKEwiJs5GIrJGNAxWTDVcBHdjNEiQQoykICigB,1,0,0ahUKEwiJs5GIrJGNAxWTDVcBHdjNEiQQ0pMFCAgoAg"
409079,2598010,Immer wieder gern. Top Qualität und nette Bedienung,5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR3bzdYckVREAE!2m1!1s0x0:0x15e84c3bdf38dd6d!3m1!1s2@1:CIHM0ogKEICAgIDwo7XrEQ%7CCgwI29rX3gUQ_vCSmgI%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUR3bzdYckVREAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUR3bzdYckVREi4KF0NJSE0wb2dLRUlDQWdJRHdvN1hya1FFEhNDZ3dJMjlyWDNnVVFfdkNTbWdJGi0KFkNJSE0wb2dLRUlDQWdJRHdvN1hyVVESE0Nnd0kyOXJYM2dVUV92Q1NtZ0kiEgkAAAAAAAAAABFt3TjfO0zoFSoTQ2d3STI5clgzZ1VRX3ZDU21nSQ&wv=1&d=286732320,0ahUKEwiXwOadrJGNAxU5-SkDHaXOMwAQoykIGSgB,1,0,0ahUKEwiXwOadrJGNAxU5-SkDHaXOMwAQ0pMFCBcoBw"
409079,2598254,"Geht so,überfüllt",2,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURRNHB5QUd3EAE!2m1!1s0x0:0x15e84c3bdf38dd6d!3m1!1s2@1:CIHM0ogKEICAgIDQ4pyAGw%7CCgwI04XR1AUQgI7XlgE%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURRNHB5QUd3EAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSURRNHB5QUd3Ei4KF0NJSE0wb2dLRUlDQWdJRFE0cHlBbXdFEhNDZ3dJMDRYUjFBVVFnSTdYbGdFGi0KFkNJSE0wb2dLRUlDQWdJRFE0cHlBV3cSE0Nnd0kwNFhSMUFVUWdJN1hsZ0UiEgkAAAAAAAAAABFt3TjfO0zoFSoTQ2d3STA0WFIxQVVRZ0k3WGxnRQ&wv=1&d=286732320,0ahUKEwjU14GwrJGNAxWoVEcBHTCZI7IQoykIBygB,1,0,0ahUKEwjU14GwrJGNAxWoVEcBHTCZI7IQ0pMFCAUoAQ"
409079,2598483,Richtig klasse Burger! Sehr tolles Restaurant mit toller amerikanischer Atmosphäre,5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNRcE03YWl3RRAB!2m1!1s0x0:0x15e84c3bdf38dd6d!3m1!1s2@1:CIHM0ogKEICAgICQpM7aiwE%7CCgwIiaunxQUQwPvd7QI%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUNRcE03YWl3RRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnSUNRcE03YWl3RRItChZDSUhNMG9nS0VJQ0FnSUNRcE03YVN3EhNDZ3dJaWF1bnhRVVF3UHZkN1FJGi4KF0NJSE0wb2dLRUlDQWdJQ1FwTTdheXdFEhNDZ3dJaWF1bnhRVVF3UHZkN1FJIhIJAAAAAAAAAAARbd043ztM6BUqE0Nnd0lpYXVueFFVUXdQdmQ3UUk&wv=1&d=286732320,0ahUKEwj51r2-rJGNAxWfxCkDHX9OEk8QoykIBCgB,1,0,0ahUKEwj51r2-rJGNAxWfxCkDHX9OEk8Q0pMFCAIoAA"
582165,6221132,"Bereits an der Türe wurden wir herzlich Willkommen geheissen. In einer schönen Ambiente durften wir einen genussvollen Abend verbringen. Angefangen mit dem Hausaperò, der die Geschmacksnerven zum Leben erweckte. Der Hauptgang, raffiniert angerichtet, mit dem passenden Rotwein dazu, vollmundig und  exquisit. Das hausgemachte Dessert war das Tüpfelchen auf dem i.
Ich, von meiner Seite, werde wiederkommen und kann dieses Restaurant nur weiterempfehlen. Sowohl Küche wie auch Service TOP",5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtc0lUUEZREAE!2m1!1s0x0:0x8fd089f7e13f2011!3m1!1s2@1:CIHM0ogKEICAgID-sITPFQ%7CCgwI8JLimwYQsKDH1wM%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUQtc0lUUEZREAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUQtc0lUUEZREi4KF0NJSE0wb2dLRUlDQWdJRC1zSVRQbFFFEhNDZ3dJOEpMaW13WVFzS0RIMXdNGi0KFkNJSE0wb2dLRUlDQWdJRC1zSVRQVlESE0Nnd0k4SkxpbXdZUXNLREgxd00iEgkAAAAAAAAAABERID_h94nQjyoTQ2d3SThKTGltd1lRc0tESDF3TQ&wv=1&d=286732320,0ahUKEwiToKb-xbeNAxVJfEwIHbJJJqYQoykIIigD,1,1,0ahUKEwiToKb-xbeNAxVJfEwIHbJJJqYQ0pMFCBwoAg"
297560,1036279,"Was a bit diappointed about the long waiting time (close to 50 minutes) for a Hamburger with french fries, taking into account that they operate with a reduced menu card durind lunch time. But at the end the Hamburger was tasty.",3,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURwajZPYjhnRRAB!2m1!1s0x0:0x67e57deb391dc1f5!3m1!1s2@1:CIHM0ogKEICAgIDpj6Ob8gE%7CCgwIhbfCpwYQ6OfQqwE%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSURwajZPYjhnRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnSURwajZPYjhnRRItChZDSUhNMG9nS0VJQ0FnSURwajZPYkNnEhNDZ3dJaGJmQ3B3WVE2T2ZRcXdFGi4KF0NJSE0wb2dLRUlDQWdJRHBqNk9iaWdFEhNDZ3dJaGJmQ3B3WVE2T2ZRcXdFIhIJAAAAAAAAAAAR9cEdOet95WcqE0Nnd0loYmZDcHdZUTZPZlFxd0U&wv=1&d=286732320,0ahUKEwjUqKPwl4-NAxUqtooHHT8HKY4QoykIGCgI,1,0,0ahUKEwjUqKPwl4-NAxUqtooHHT8HKY4Q0pMFCAsoAg"
297560,1036489,"Trotz hochbetrieb und Anlass, freundlich und sehr schnelle Essens-Lieferung! Wir kommen wieder 🖤🤍🤘🏽",5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoc1pYOHhBRRAB!2m1!1s0x0:0x67e57deb391dc1f5!3m1!1s2@1:CIHM0ogKEICAgIDhsZX8xAE%7CCgwI_5WzoAYQ-N_aygI%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSURoc1pYOHhBRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnSURoc1pYOHhBRRIsChZDSUhNMG9nS0VJQ0FnSURoc1pYOEpBEhJDZ3NJOXZLeG9BWVFpTUxLRGcaLQoXQ0lITTBvZ0tFSUNBZ0lEaHNaWDhwQUUSEkNnc0k5dkt4b0FZUWlNTEtEZyISCQAAAAAAAAAAEfXBHTnrfeVnKhNDZ3dJXzVXem9BWVEtTl9heWdJ&wv=1&d=286732320,0ahUKEwiQkIX8l4-NAxWmc14EHRPXOggQoykIJCgG,1,2,0ahUKEwiQkIX8l4-NAxWmc14EHRPXOggQ0pMFCBgoAg"
297560,1036671,Samstag und Sonntag sind immer treffen zu bestimmten Themen die mit töf und auto zu tun haben sowie auch flohmarkt tolles Kaffee super Atmosphäre lohnt sich vorbei zu schauen wie gewohnt gut 👍,5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ2MDltZVNBEAE!2m1!1s0x0:0x67e57deb391dc1f5!3m1!1s2@1:CIHM0ogKEICAgID609meSA%7CCgwI9JmtmAYQ8OaLgQE%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUQ2MDltZVNBEAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUQ2MDltZVNBEi4KF0NJSE0wb2dLRUlDQWdJRDYwOW1leUFFEhNDZ3dJaVlEY2xRWVEtS25pOXdJGiwKFkNJSE0wb2dLRUlDQWdJRDYwOW1lS0ESEkNnc0lpZldMaXdZUTBNbmRJQSISCQAAAAAAAAAAEfXBHTnrfeVnKhNDZ3dJOUptdG1BWVE4T2FMZ1FF&wv=1&d=286732320,0ahUKEwilwvuHmI-NAxXwU8MAHYdwPZkQoykITigd,1,0,0ahUKEwilwvuHmI-NAxXwU8MAHYdwPZkQ0pMFCBQoBA"
297560,1036829,"Während man als Deutscher überhaupt auf die Bestellaufnahme wartet obwohl schon 3 mal auf sich aufmerksam gemacht bekommen die alten Schweizer Damen am Nachbartisch, die nach uns kamen, den vollen Service...
Und es kann keiner sagen dass die überfordert sind... Es war nicht einmal halb voll draussen... drinnen war es völlig leer...
Alles nur hipster und hochnäsige Individuen!",1,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQyOUxEVkRREAE!2m1!1s0x0:0x67e57deb391dc1f5!3m1!1s2@1:CIHM0ogKEICAgID29LDVDQ%7CCgwIw4HbkwYQyObmxAM%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUQyOUxEVkRREAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUQyOUxEVkRREi4KF0NJSE0wb2dLRUlDQWdJRDI5TERWalFFEhNDZ3dJdzRIYmt3WVF5T2JteEFNGi0KFkNJSE0wb2dLRUlDQWdJRDI5TERWVFESE0Nnd0l3NEhia3dZUXlPYm14QU0iEgkAAAAAAAAAABH1wR05633lZyoTQ2d3SXc0SGJrd1lReU9ibXhBTQ&wv=1&d=286732320,0ahUKEwjA9N2QmI-NAxVd0QIHHS5nO7EQoykICigB,1,7,0ahUKEwjA9N2QmI-NAxVd0QIHHS5nO7EQ0pMFCAgoAg"
